282	140
283	141
284	141
285	142
286	142
287	143
288	143
289	144
290	144
291	145
292	145
293	146
294	146
295	147
296	147
297	148
298	148
299	149
300	149
301	150
302	150
303	151
304	151
305	152
306	152
307	153
308	153
309	154
310	154
311	155
312	155
313	156
314	156
315	157
316	157
317	158
318	158
319	159
320	159
321	160
322	160
323	161
324	161
325	162
326	162
327	163
328	163
329	164
330	164
331	165
332	165
333	166
334	166
335	167
336	167
337	168
338	168
339	169
340	169
341	170
342	170
343	171
344	171
345	172
346	172
347	173
348	173
349	174
350	174
351	175
352	175
353	176
354	176
355	177
356	177
357	178
358	178
359	179
360	179
361	180
362	180
363	181
364	181
365	182
366	182
367	183
368	183
369	184
370	184
371	185
372	185
373	186
374	186
375	187
376	187
377	188
378	188
379	189
380	189
381	190
382	190
383	191
384	191
385	192
386	192
387	193
388	193
389	194
390	194
391	195
392	195
393	196
394	196
395	197
396	197
397	198
398	198
399	199
400	199
401	200
402	200
403	201
404	201
405	202
406	202
407	203
408	203
409	204
410	204
411	205
412	205
413	206
414	206
415	207
416	207
417	208
418	208
419	209
420	209
421	210
422	210
423	211
424	211
425	212
426	212
427	213
428	213
429	214
430	214
431	215
432	215
433	216
434	216
435	217
436	217
437	218
438	218
439	219
440	219
441	220
442	220
443	221
444	221
445	222
446	222
447	223
448	223
449	224
450	224
451	225
452	225
453	226
454	226
455	227
456	227
457	228
458	228
459	229
460	229
461	230
462	230
463	231
464	231
465	232
466	232
467	233
468	233
469	234
470	234
471	235
472	235
473	236
474	236
475	237
476	237
477	238
478	238
479	239
480	239
481	240
482	240
483	241
484	241
485	242
486	242
487	243
488	243
489	244
490	244
491	245
492	245
493	246
494	246
495	247
496	247
497	248
498	248
499	249
500	249
501	250
502	250
503	251
504	251
505	252
506	252
507	253
508	253
509	254
510	254
511	255
512	255
513	256
514	256
515	257
516	257
517	258
518	258
519	259
520	259
521	260
522	260
523	261
524	261
525	262
526	262
527	263
528	263
529	264
530	264
531	265
532	265
533	266
534	266
535	267
536	267
537	268
538	268
539	269
540	269
541	270
542	270
543	271
544	271
545	272
546	272
547	273
548	273
549	274
550	274
551	275
552	275
553	276
554	276
555	277
556	277
557	278
558	278
559	279
560	279
561	280
562	280
563	281
564	281
565	282
566	282
567	283
568	283
569	284
570	284
571	285
572	285
573	286
574	286
575	287
576	287
577	288
578	288
579	289
580	289
581	290
582	290
583	291
584	291
585	292
586	292
587	293
588	293
589	294
590	294
591	295
592	295
593	296
594	296
595	297
596	297
597	298
598	298
599	299
600	299
601	300
602	300
603	301
604	301
605	302
606	302
607	303
608	303
609	304
610	304
611	305
612	305
613	306
614	306
615	307
616	307
617	308
618	308
619	309
620	309
621	310
622	310
623	311
624	311
625	312
626	312
627	313
628	313
629	314
630	314
631	315
632	315
633	316
634	316
635	317
636	317
637	318
638	318
639	319
640	319
641	320
642	320
643	321
644	321
645	322
646	322
647	323
648	323
649	324
650	324
651	325
652	325
653	326
654	326
655	327
656	327
657	328
658	328
659	329
660	329
661	330
662	330
663	331
664	331
665	332
666	332
667	333
668	333
669	334
670	334
671	335
672	335
673	336
674	336
675	337
676	337
677	338
678	338
679	339
680	339
681	340
682	340
683	341
684	341
685	342
686	342
687	343
688	343
689	344
690	344
691	345
692	345
693	346
694	346
695	347
696	347
697	348
698	348
699	349
700	349
701	350
702	350
703	351
704	351
705	352
706	352
707	353
708	353
709	354
710	354
711	355
712	355
713	356
714	356
715	357
716	357
717	358
718	358
719	359
720	359
721	360
722	360
723	361
724	361
725	362
726	362
727	363
728	363
729	364
730	364
731	365
732	365
733	366
734	366
735	367
736	367
737	368
738	368
739	369
740	369
741	370
742	370
743	371
744	371
745	372
746	372
747	373
748	373
749	374
750	374
751	375
752	375
753	376
754	376
755	377
756	377
757	378
758	378
759	379
760	379
761	380
762	380
763	381
764	381
765	382
766	382
767	383
768	383
769	384
770	384
771	385
772	385
773	386
774	386
775	387
776	387
777	388
778	388
779	389
780	389
781	390
782	390
783	391
784	391
785	392
786	392
787	393
788	393
789	394
790	394
791	395
792	395
793	396
794	396
795	397
796	397
797	398
798	398
799	399
800	399
801	400
802	400
803	401
804	401
805	402
806	402
807	403
808	403
809	404
810	404
811	405
812	405
813	406
814	406
815	407
816	407
817	408
818	408
819	409
820	409
821	410
822	410
823	411
824	411
825	412
826	412
827	413
828	413
829	414
830	414
831	415
832	415
833	416
834	416
835	417
836	417
837	418
838	418
839	419
840	419
841	420
842	420
843	421
844	421
845	422
846	422
847	423
848	423
849	424
850	424
851	425
852	425
853	426
854	426
855	427
856	427
857	428
858	428
859	429
860	429
861	430
862	430
863	431
864	431
865	432
866	432
867	433
868	433
869	434
870	434
871	435
872	435
873	436
874	436
875	437
876	437
877	438
878	438
879	439
880	439
881	440
882	440
883	441
884	441
885	442
886	442
887	443
888	443
889	444
890	444
891	445
892	445
893	446
894	446
895	447
896	447
897	448
898	448
899	449
900	449
901	450
902	450
903	451
904	451
905	452
906	452
907	453
908	453
909	454
910	454
911	455
912	455
913	456
914	456
915	457
916	457
917	458
918	458
919	459
920	459
921	460
922	460
923	461
924	461
925	462
926	462
927	463
928	463
929	464
930	464
931	465
932	465
933	466
934	466
935	467
936	467
937	468
938	468
939	469
940	469
941	470
942	470
943	471
944	471
945	472
946	472
947	473
948	473
949	474
950	474
951	475
952	475
953	476
954	476
955	477
956	477
957	478
958	478
959	479
960	479
961	480
962	480
963	481
964	481
965	482
966	482
967	483
968	483
969	484
970	484
971	485
972	485
973	486
974	486
975	487
976	487
977	488
978	488
979	489
980	489
981	490
982	490
983	491
984	491
985	492
986	492
987	493
988	493
989	494
990	494
991	495
992	495
993	496
994	496
995	497
996	497
997	498
998	498
999	499
1000	499
1001	500
1002	500
1003	501
1004	501
1005	502
1006	502
1007	503
1008	503
1009	504
1010	504
1011	505
1012	505
1013	506
1014	506
1015	507
1016	507
1017	508
1018	508
1019	509
1020	509
1021	510
1022	510
1023	511
1024	511
1025	512
1026	512
1027	513
1028	513
1029	514
1030	514
1031	515
1032	515
1033	516
1034	516
1035	517
1036	517
1037	518
1038	518
1039	519
1040	519
1041	520
1042	520
1043	521
1044	521
1045	522
1046	522
1047	523
1048	523
1049	524
1050	524
1051	525
1052	525
1053	526
1054	526
1055	527
1056	527
1057	528
1058	528
1059	529
1060	529
1061	530
1062	530
1063	531
1064	531
1065	532
1066	532
1067	533
1068	533
1069	534
1070	534
1071	535
1072	535
1073	536
1074	536
1075	537
1076	537
1077	538
1078	538
1079	539
1080	539
1081	540
1082	540
1083	541
1084	541
1085	542
1086	542
1087	543
1088	543
1089	544
1090	544
1091	545
1092	545
1093	546
1094	546
1095	547
1096	547
1097	548
1098	548
1099	549
1100	549
1101	550
1102	550
1103	551
1104	551
1105	552
1106	552
1107	553
1108	553
1109	554
1110	554
1111	555
1112	555
1113	556
1114	556
1115	557
1116	557
1117	558
1118	558
1119	559
1120	559
1121	560
1122	560
1123	561
1124	561
1125	562
1126	562
1127	563
1128	563
1129	564
1130	564
1131	565
1132	565
1133	566
1134	566
1135	567
1136	567
1137	568
1138	568
1139	569
1140	569
1141	570
1142	570
1143	571
1144	571
1145	572
1146	572
1147	573
1148	573
1149	574
1150	574
1151	575
1152	575
1153	576
1154	576
1155	577
1156	577
1157	578
1158	578
1159	579
1160	579
1161	580
1162	580
1163	581
1164	581
1165	582
1166	582
1167	583
1168	583
1169	584
1170	584
1171	585
1172	585
1173	586
1174	586
1175	587
1176	587
1177	588
1178	588
1179	589
1180	589
1181	590
1182	590
1183	591
1184	591
1185	592
1186	592
1187	593
1188	593
1189	594
1190	594
1191	595
1192	595
1193	596
1194	596
1195	597
1196	597
1197	598
1198	598
1199	599
1200	599
1201	600
1202	600
1203	601
1204	601
1205	602
1206	602
1207	603
1208	603
1209	604
1210	604
1211	605
1212	605
1213	606
1214	606
1215	607
1216	607
1217	608
1218	608
1219	609
1220	609
1221	610
1222	610
1223	611
1224	611
1225	612
1226	612
1227	613
1228	613
1229	614
1230	614
1231	615
1232	615
1233	616
1234	616
1235	617
1236	617
1237	618
1238	618
1239	619
1240	619
1241	620
1242	620
1243	621
1244	621
1245	622
1246	622
1247	623
1248	623
1249	624
1250	624
1251	625
1252	625
1253	626
1254	626
1255	627
1256	627
1257	628
1258	628
1259	629
1260	629
1261	630
1262	630
1263	631
1264	631
1265	632
1266	632
1267	633
1268	633
1269	634
1270	634
1271	635
1272	635
1273	636
1274	636
1275	637
1276	637
1277	638
1278	638
1279	639
1280	639
1281	640
1282	640
1283	641
1284	641
1285	642
1286	642
1287	643
1288	643
1289	644
1290	644
1291	645
1292	645
1293	646
1294	646
1295	647
1296	647
1297	648
1298	648
1299	649
1300	649
1301	650
1302	650
1303	651
1304	651
1305	652
1306	652
1307	653
1308	653
1309	654
1310	654
1311	655
1312	655
1313	656
1314	656
1315	657
1316	657
1317	658
1318	658
1319	659
1320	659
1321	660
1322	660
1323	661
1324	661
1325	662
1326	662
1327	663
1328	663
1329	664
1330	664
1331	665
1332	665
1333	666
1334	666
1335	667
1336	667
1337	668
1338	668
1339	669
1340	669
1341	670
1342	670
1343	671
1344	671
1345	672
1346	672
1347	673
1348	673
1349	674
1350	674
1351	675
1352	675
1353	676
1354	676
1355	677
1356	677
1357	678
1358	678
1359	679
1360	679
1361	680
1362	680
1363	681
1364	681
1365	682
1366	682
1367	683
1368	683
1369	684
1370	684
1371	685
1372	685
1373	686
1374	686
1375	687
1376	687
1377	688
1378	688
1379	689
1380	689
1381	690
1382	690
1383	691
1384	691
1385	692
1386	692
1387	693
1388	693
1389	694
1390	694
1391	695
1392	695
1393	696
1394	696
1395	697
1396	697
1397	698
1398	698
1399	699
1400	699
1401	700
1402	700
1403	701
1404	701
1405	702
1406	702
1407	703
1408	703
1409	704
1410	704
1411	705
1412	705
1413	706
1414	706
1415	707
1416	707
1417	708
1418	708
1419	709
1420	709
1421	710
1422	710
1423	711
1424	711
1425	712
1426	712
1427	713
1428	713
1429	714
1430	714
1431	715
1432	715
1433	716
1434	716
1435	717
1436	717
1437	718
1438	718
1439	719
1440	719
1441	720
1442	720
1443	721
1444	721
1445	722
1446	722
1447	723
1448	723
1449	724
1450	724
1451	725
1452	725
1453	726
1454	726
1455	727
1456	727
1457	728
1458	728
1459	729
1460	729
1461	730
1462	730
1463	731
1464	731
1465	732
1466	732
1467	733
1468	733
1469	734
1470	734
1471	735
1472	735
1473	736
1474	736
1475	737
1476	737
1477	738
1478	738
1479	739
1480	739
1481	740
1482	740
1483	741
1484	741
1485	742
1486	742
1487	743
1488	743
1489	744
1490	744
1491	745
1492	745
1493	746
1494	746
1495	747
1496	747
1497	748
1498	748
1499	749
1500	749
1501	750
1502	750
1503	751
1504	751
1505	752
1506	752
1507	753
1508	753
1509	754
1510	754
1511	755
1512	755
1513	756
1514	756
1515	757
1516	757
1517	758
1518	758
1519	759
1520	759
1521	760
1522	760
1523	761
1524	761
1525	762
1526	762
1527	763
1528	763
1529	764
1530	764
1531	765
1532	765
1533	766
1534	766
1535	767
1536	767
1537	768
1538	768
1539	769
1540	769
1541	770
1542	770
1543	771
1544	771
1545	772
1546	772
1547	773
1548	773
1549	774
1550	774
1551	775
1552	775
1553	776
1554	776
1555	777
1556	777
1557	778
1558	778
1559	779
1560	779
1561	780
1562	780
1563	781
1564	781
1565	782
1566	782
1567	783
1568	783
1569	784
1570	784
1571	785
1572	785
1573	786
1574	786
1575	787
1576	787
1577	788
1578	788
1579	789
1580	789
1581	790
1582	790
1583	791
1584	791
1585	792
1586	792
1587	793
1588	793
1589	794
1590	794
1591	795
1592	795
1593	796
1594	796
1595	797
1596	797
1597	798
1598	798
1599	799
1600	799
1601	800
1602	800
1603	801
1604	801
1605	802
1606	802
1607	803
1608	803
1609	804
1610	804
1611	805
1612	805
1613	806
1614	806
1615	807
1616	807
1617	808
1618	808
1619	809
1620	809
1621	810
1622	810
1623	811
1624	811
1625	812
1626	812
1627	813
1628	813
1629	814
1630	814
1631	815
1632	815
1633	816
1634	816
1635	817
1636	817
1637	818
1638	818
1639	819
1640	819
1641	820
1642	820
1643	821
1644	821
1645	822
1646	822
1647	823
1648	823
1649	824
1650	824
1651	825
1652	825
1653	826
1654	826
1655	827
1656	827
1657	828
1658	828
1659	829
1660	829
1661	830
1662	830
1663	831
1664	831
1665	832
1666	832
1667	833
1668	833
1669	834
1670	834
1671	835
1672	835
1673	836
1674	836
1675	837
1676	837
1677	838
1678	838
1679	839
1680	839
1681	840
1682	840
1683	841
1684	841
1685	842
1686	842
1687	843
1688	843
1689	844
1690	844
1691	845
1692	845
1693	846
1694	846
1695	847
1696	847
1697	848
1698	848
1699	849
1700	849
1701	850
1702	850
1703	851
1704	851
1705	852
1706	852
1707	853
1708	853
1709	854
1710	854
1711	855
1712	855
1713	856
1714	856
1715	857
1716	857
1717	858
1718	858
1719	859
1720	859
1721	860
1722	860
1723	861
1724	861
1725	862
1726	862
1727	863
1728	863
1729	864
1730	864
1731	865
1732	865
1733	866
1734	866
1735	867
1736	867
1737	868
1738	868
1739	869
1740	869
1741	870
1742	870
1743	871
1744	871
1745	872
1746	872
1747	873
1748	873
1749	874
1750	874
1751	875
1752	875
1753	876
1754	876
1755	877
1756	877
1757	878
1758	878
1759	879
1760	879
1761	880
1762	880
1763	881
1764	881
1765	882
1766	882
1767	883
1768	883
1769	884
1770	884
1771	885
1772	885
1773	886
1774	886
1775	887
1776	887
1777	888
1778	888
1779	889
1780	889
1781	890
1782	890
1783	891
1784	891
1785	892
1786	892
1787	893
1788	893
1789	894
1790	894
1791	895
1792	895
1793	896
1794	896
1795	897
1796	897
1797	898
1798	898
1799	899
1800	899
1801	900
1802	900
1803	901
1804	901
1805	902
1806	902
1807	903
1808	903
1809	904
1810	904
1811	905
1812	905
1813	906
1814	906
1815	907
1816	907
1817	908
1818	908
1819	909
1820	909
1821	910
1822	910
1823	911
1824	911
1825	912
1826	912
1827	913
1828	913
1829	914
1830	914
1831	915
1832	915
1833	916
1834	916
1835	917
1836	917
1837	918
1838	918
1839	919
1840	919
1841	920
1842	920
1843	921
1844	921
1845	922
1846	922
1847	923
1848	923
1849	924
1850	924
1851	925
1852	925
1853	926
1854	926
1855	927
1856	927
1857	928
1858	928
1859	929
1860	929
1861	930
1862	930
1863	931
1864	931
1865	932
1866	932
1867	933
1868	933
1869	934
1870	934
1871	935
1872	935
1873	936
1874	936
1875	937
1876	937
1877	938
1878	938
1879	939
1880	939
1881	940
1882	940
1883	941
1884	941
1885	942
1886	942
1887	943
1888	943
1889	944
1890	944
1891	945
1892	945
1893	946
1894	946
1895	947
1896	947
1897	948
1898	948
1899	949
1900	949
1901	950
1902	950
1903	951
1904	951
1905	952
1906	952
1907	953
1908	953
1909	954
1910	954
1911	955
1912	955
1913	956
1914	956
1915	957
1916	957
1917	958
1918	958
1919	959
1920	959
1921	960
1922	960
1923	961
1924	961
1925	962
1926	962
1927	963
1928	963
1929	964
1930	964
1931	965
1932	965
1933	966
1934	966
1935	967
1936	967
1937	968
1938	968
1939	969
1940	969
1941	970
1942	970
1943	971
1944	971
1945	972
1946	972
1947	973
1948	973
1949	974
1950	974
1951	975
1952	975
1953	976
1954	976
1955	977
1956	977
1957	978
1958	978
1959	979
1960	979
1961	980
1962	980
1963	981
1964	981
1965	982
1966	982
1967	983
1968	983
1969	984
1970	984
1971	985
1972	985
1973	986
1974	986
1975	987
1976	987
1977	988
1978	988
1979	989
1980	989
1981	990
1982	990
1983	991
1984	991
1985	992
1986	992
1987	993
1988	993
1989	994
1990	994
1991	995
1992	995
1993	996
1994	996
1995	997
1996	997
1997	998
1998	998
1999	999
2000	999
2001	1000
2002	1000
2003	1001
2004	1001
2005	1002
2006	1002
2007	1003
2008	1003
2009	1004
2010	1004
2011	1005
2012	1005
2013	1006
2014	1006
2015	1007
2016	1007
2017	1008
2018	1008
2019	1009
2020	1009
2021	1010
2022	1010
2023	1011
2024	1011
2025	1012
2026	1012
2027	1013
2028	1013
2029	1014
2030	1014
2031	1015
2032	1015
2033	1016
2034	1016
2035	1017
2036	1017
2037	1018
2038	1018
2039	1019
2040	1019
2041	1020
2042	1020
2043	1021
2044	1021
2045	1022
2046	1022
2047	1023
2048	1023
2049	1024
2050	1024
2051	1025
2052	1025
2053	1026
2054	1026
2055	1027
2056	1027
2057	1028
2058	1028
2059	1029
2060	1029
2061	1030
2062	1030
2063	1031
2064	1031
2065	1032
2066	1032
2067	1033
2068	1033
2069	1034
2070	1034
2071	1035
2072	1035
2073	1036
2074	1036
2075	1037
2076	1037
2077	1038
2078	1038
2079	1039
2080	1039
2081	1040
2082	1040
2083	1041
2084	1041
2085	1042
2086	1042
2087	1043
2088	1043
2089	1044
2090	1044
2091	1045
2092	1045
2093	1046
2094	1046
2095	1047
2096	1047
2097	1048
2098	1048
2099	1049
2100	1049
2101	1050
2102	1050
2103	1051
2104	1051
2105	1052
2106	1052
2107	1053
2108	1053
2109	1054
2110	1054
2111	1055
2112	1055
2113	1056
2114	1056
2115	1057
2116	1057
2117	1058
2118	1058
2119	1059
2120	1059
2121	1060
2122	1060
2123	1061
2124	1061
2125	1062
2126	1062
2127	1063
2128	1063
2129	1064
2130	1064
2131	1065
2132	1065
2133	1066
2134	1066
2135	1067
2136	1067
2137	1068
2138	1068
2139	1069
2140	1069
2141	1070
2142	1070
2143	1071
2144	1071
2145	1072
2146	1072
2147	1073
2148	1073
2149	1074
2150	1074
2151	1075
2152	1075
2153	1076
2154	1076
2155	1077
2156	1077
2157	1078
2158	1078
2159	1079
2160	1079
2161	1080
2162	1080
2163	1081
2164	1081
2165	1082
2166	1082
2167	1083
2168	1083
2169	1084
2170	1084
2171	1085
2172	1085
2173	1086
2174	1086
2175	1087
2176	1087
2177	1088
2178	1088
2179	1089
2180	1089
2181	1090
2182	1090
2183	1091
2184	1091
2185	1092
2186	1092
2187	1093
2188	1093
2189	1094
2190	1094
2191	1095
2192	1095
2193	1096
2194	1096
2195	1097
2196	1097
2197	1098
2198	1098
2199	1099
2200	1099
2201	1100
2202	1100
2203	1101
2204	1101
2205	1102
2206	1102
2207	1103
2208	1103
2209	1104
2210	1104
2211	1105
2212	1105
2213	1106
2214	1106
2215	1107
2216	1107
2217	1108
2218	1108
2219	1109
2220	1109
2221	1110
2222	1110
2223	1111
2224	1111
2225	1112
2226	1112
2227	1113
2228	1113
2229	1114
2230	1114
2231	1115
2232	1115
2233	1116
2234	1116
2235	1117
2236	1117
2237	1118
2238	1118
2239	1119
2240	1119
2241	1120
2242	1120
2243	1121
2244	1121
2245	1122
2246	1122
2247	1123
2248	1123
2249	1124
2250	1124
2251	1125
2252	1125
2253	1126
2254	1126
2255	1127
2256	1127
2257	1128
2258	1128
2259	1129
2260	1129
2261	1130
2262	1130
2263	1131
2264	1131
2265	1132
2266	1132
2267	1133
2268	1133
2269	1134
2270	1134
2271	1135
2272	1135
2273	1136
2274	1136
2275	1137
2276	1137
2277	1138
2278	1138
2279	1139
2280	1139
2281	1140
2282	1140
2283	1141
2284	1141
2285	1142
2286	1142
2287	1143
2288	1143
2289	1144
2290	1144
2291	1145
2292	1145
2293	1146
2294	1146
2295	1147
2296	1147
2297	1148
2298	1148
2299	1149
2300	1149
2301	1150
2302	1150
2303	1151
2304	1151
2305	1152
2306	1152
2307	1153
2308	1153
2309	1154
2310	1154
2311	1155
2312	1155
2313	1156
2314	1156
2315	1157
2316	1157
2317	1158
2318	1158
2319	1159
2320	1159
2321	1160
2322	1160
2323	1161
2324	1161
2325	1162
2326	1162
2327	1163
2328	1163
2329	1164
2330	1164
2331	1165
2332	1165
2333	1166
2334	1166
2335	1167
2336	1167
2337	1168
2338	1168
2339	1169
2340	1169
2341	1170
2342	1170
2343	1171
2344	1171
2345	1172
2346	1172
2347	1173
2348	1173
2349	1174
2350	1174
2351	1175
2352	1175
2353	1176
2354	1176
2355	1177
2356	1177
2357	1178
2358	1178
2359	1179
2360	1179
2361	1180
2362	1180
2363	1181
2364	1181
2365	1182
2366	1182
2367	1183
2368	1183
2369	1184
2370	1184
2371	1185
2372	1185
2373	1186
2374	1186
2375	1187
2376	1187
2377	1188
2378	1188
2379	1189
2380	1189
2381	1190
2382	1190
2383	1191
2384	1191
2385	1192
2386	1192
2387	1193
2388	1193
2389	1194
2390	1194
2391	1195
2392	1195
2393	1196
2394	1196
2395	1197
2396	1197
2397	1198
2398	1198
2399	1199
2400	1199
2401	1200
2402	1200
2403	1201
2404	1201
2405	1202
2406	1202
2407	1203
2408	1203
2409	1204
2410	1204
2411	1205
2412	1205
2413	1206
2414	1206
2415	1207
2416	1207
2417	1208
2418	1208
2419	1209
2420	1209
2421	1210
2422	1210
2423	1211
2424	1211
2425	1212
2426	1212
2427	1213
2428	1213
2429	1214
2430	1214
2431	1215
2432	1215
2433	1216
2434	1216
2435	1217
2436	1217
2437	1218
2438	1218
2439	1219
2440	1219
2441	1220
2442	1220
2443	1221
2444	1221
2445	1222
2446	1222
2447	1223
2448	1223
2449	1224
2450	1224
2451	1225
2452	1225
2453	1226
2454	1226
2455	1227
2456	1227
2457	1228
2458	1228
2459	1229
2460	1229
2461	1230
2462	1230
2463	1231
2464	1231
2465	1232
2466	1232
2467	1233
2468	1233
2469	1234
2470	1234
2471	1235
2472	1235
2473	1236
2474	1236
2475	1237
2476	1237
2477	1238
2478	1238
2479	1239
2480	1239
2481	1240
2482	1240
2483	1241
2484	1241
2485	1242
2486	1242
2487	1243
2488	1243
2489	1244
2490	1244
2491	1245
2492	1245
2493	1246
2494	1246
2495	1247
2496	1247
2497	1248
2498	1248
2499	1249
2500	1249
2501	1250
2502	1250
2503	1251
2504	1251
2505	1252
2506	1252
2507	1253
2508	1253
2509	1254
2510	1254
2511	1255
2512	1255
2513	1256
2514	1256
2515	1257
2516	1257
2517	1258
2518	1258
2519	1259
2520	1259
2521	1260
2522	1260
2523	1261
2524	1261
2525	1262
2526	1262
2527	1263
2528	1263
2529	1264
2530	1264
2531	1265
2532	1265
2533	1266
2534	1266
2535	1267
2536	1267
2537	1268
2538	1268
2539	1269
2540	1269
2541	1270
2542	1270
2543	1271
2544	1271
2545	1272
2546	1272
2547	1273
2548	1273
2549	1274
2550	1274
2551	1275
2552	1275
2553	1276
2554	1276
2555	1277
2556	1277
2557	1278
2558	1278
2559	1279
2560	1279
2561	1280
2562	1280
2563	1281
2564	1281
2565	1282
2566	1282
2567	1283
2568	1283
2569	1284
2570	1284
2571	1285
2572	1285
2573	1286
2574	1286
2575	1287
2576	1287
2577	1288
2578	1288
2579	1289
2580	1289
2581	1290
2582	1290
2583	1291
2584	1291
2585	1292
2586	1292
2587	1293
2588	1293
2589	1294
2590	1294
2591	1295
2592	1295
2593	1296
2594	1296
2595	1297
2596	1297
2597	1298
2598	1298
2599	1299
2600	1299
2601	1300
2602	1300
2603	1301
2604	1301
2605	1302
2606	1302
2607	1303
2608	1303
2609	1304
2610	1304
2611	1305
2612	1305
2613	1306
2614	1306
2615	1307
2616	1307
2617	1308
2618	1308
2619	1309
2620	1309
2621	1310
2622	1310
2623	1311
2624	1311
2625	1312
2626	1312
2627	1313
2628	1313
2629	1314
2630	1314
2631	1315
2632	1315
2633	1316
2634	1316
2635	1317
2636	1317
2637	1318
2638	1318
2639	1319
2640	1319
2641	1320
2642	1320
2643	1321
2644	1321
2645	1322
2646	1322
2647	1323
2648	1323
2649	1324
2650	1324
2651	1325
2652	1325
2653	1326
2654	1326
2655	1327
2656	1327
2657	1328
2658	1328
2659	1329
2660	1329
2661	1330
2662	1330
2663	1331
2664	1331
2665	1332
2666	1332
2667	1333
2668	1333
2669	1334
2670	1334
2671	1335
2672	1335
2673	1336
2674	1336
2675	1337
2676	1337
2677	1338
2678	1338
2679	1339
2680	1339
2681	1340
2682	1340
2683	1341
2684	1341
2685	1342
2686	1342
2687	1343
2688	1343
2689	1344
2690	1344
2691	1345
2692	1345
2693	1346
2694	1346
2695	1347
2696	1347
2697	1348
2698	1348
2699	1349
2700	1349
2701	1350
2702	1350
2703	1351
2704	1351
2705	1352
2706	1352
2707	1353
2708	1353
2709	1354
2710	1354
2711	1355
2712	1355
2713	1356
2714	1356
2715	1357
2716	1357
2717	1358
2718	1358
2719	1359
2720	1359
2721	1360
2722	1360
2723	1361
2724	1361
2725	1362
2726	1362
2727	1363
2728	1363
2729	1364
2730	1364
2731	1365
2732	1365
2733	1366
2734	1366
2735	1367
2736	1367
2737	1368
2738	1368
2739	1369
2740	1369
2741	1370
2742	1370
2743	1371
2744	1371
2745	1372
2746	1372
2747	1373
2748	1373
2749	1374
2750	1374
2751	1375
2752	1375
2753	1376
2754	1376
2755	1377
2756	1377
2757	1378
2758	1378
2759	1379
2760	1379
2761	1380
2762	1380
2763	1381
2764	1381
2765	1382
2766	1382
2767	1383
2768	1383
2769	1384
2770	1384
2771	1385
2772	1385
2773	1386
2774	1386
2775	1387
2776	1387
2777	1388
2778	1388
2779	1389
2780	1389
2781	1390
2782	1390
2783	1391
2784	1391
2785	1392
2786	1392
2787	1393
2788	1393
2789	1394
2790	1394
2791	1395
2792	1395
2793	1396
2794	1396
2795	1397
2796	1397
2797	1398
2798	1398
2799	1399
2800	1399
2801	1400
2802	1400
2803	1401
2804	1401
2805	1402
2806	1402
2807	1403
2808	1403
2809	1404
2810	1404
2811	1405
2812	1405
2813	1406
2814	1406
2815	1407
2816	1407
2817	1408
2818	1408
2819	1409
2820	1409
2821	1410
2822	1410
2823	1411
2824	1411
2825	1412
2826	1412
2827	1413
2828	1413
2829	1414
2830	1414
2831	1415
2832	1415
2833	1416
